Source,Site,Month,Year,Parameter,Value,Units
DEP,BOC074,10,2022,TKN,0.06452,mg/L
DEP,BOY092,10,2022,TKN,0.04626,mg/L
DEP,GOC002,10,2022,TKN,0.1092,mg/L
DEP,JUP121,11,2022,TKN,0.02984,mg/L
DEP,JUP123,11,2022,TKN,0.02984,mg/L
DEP,PEV050,11,2022,TKN,0.2882,mg/L
DEP,BOC070,10,2022,TKN,0.3904,mg/L
DEP,BOC073,10,2022,TKN,0.1897,mg/L
DEP,BOY098,10,2022,TKN,0.0433,mg/L
DEP,JUP120,10,2022,TKN,0.1839,mg/L
DEP,JUP122,10,2022,TKN,0.1916,mg/L
DEP,GOC007,10,2022,TKN,0.04056,mg/L
DEP,PEV048,11,2022,TKN,0.02984,mg/L
DEP,BOY091,10,2022,TKN,0.02984,mg/L
DEP,BOY093,10,2022,TKN,0.1092,mg/L
DEP,BAK029,11,2022,TKN,0.02984,mg/L
DEP,BOC076,10,2022,TKN,0.2431,mg/L
DEP,BOY100,10,2022,TKN,0.05817,mg/L
DEP,BOC071,10,2022,TKN,0.1975,mg/L
DEP,BOC083,10,2022,TKN,0.1482,mg/L
DEP,BOY096,10,2022,TKN,0.05463,mg/L
DEP,BOY096,10,2022,TKN,0.03715,mg/L
DEP,PEV053,10,2022,TKN,0.02984,mg/L
DEP,GOC003,11,2022,TKN,0.02984,mg/L
DEP,BAK026,10,2022,TKN,0.04159,mg/L
DEP,BAK026,10,2022,TKN,0.0359,mg/L
DEP,JUP129,11,2022,TKN,0.02984,mg/L
DEP,PEV049,10,2022,TKN,0.04005,mg/L
DEP,PEV048,10,2022,TKN,0.03544,mg/L
DEP,GOC008,10,2022,TKN,0.04642,mg/L
DEP,STL167,10,2022,TKN,0.1402,mg/L
DEP,HIL063,10,2022,TKN,0.02984,mg/L
DEP,STL167,10,2022,TKN,0.264,mg/L
DEP,STL168,10,2022,TKN,0.1056,mg/L
DEP,JUP128,11,2022,TKN,0.02984,mg/L
DEP,BOC077,10,2022,TKN,0.05856,mg/L
DEP,PEV045,11,2022,TKN,0.02984,mg/L
DEP,PEV047,11,2022,TKN,0.02984,mg/L
DEP,BAK027,11,2022,TKN,0.02984,mg/L
DEP,BOC075,11,2022,TKN,0.03216,mg/L
DEP,PEV046,11,2022,TKN,0.02984,mg/L
DEP,BOC075,11,2022,TKN,0.02984,mg/L
DEP,BAK026,11,2022,TKN,0.02984,mg/L
DEP,HIL054,10,2022,TKN,0.05453,mg/L
DEP,GOC005,10,2022,TKN,0.07401,mg/L
DEP,PEV044,11,2022,TKN,0.06842,mg/L
DEP,STL168,10,2022,TKN,0.2508,mg/L
DEP,BAK021,11,2022,TKN,0.03251,mg/L
DEP,BAK033,10,2022,TKN,0.02984,mg/L
DEP,BAK032,10,2022,TKN,0.02984,mg/L
DEP,PEV045,11,2022,TKN,0.07794,mg/L
DEP,JUP122,11,2022,TKN,0.1143,mg/L
DEP,ILW117,11,2022,TKN,0.02984,mg/L
DEP,GOC004,11,2022,TKN,0.06162,mg/L
DEP,STL169,10,2022,TKN,0.103,mg/L
DEP,GOC013,11,2022,TKN,0.02984,mg/L
DEP,GOC015,11,2022,TKN,0.2571,mg/L
DEP,GOC014,11,2022,TKN,0.4218,mg/L
DEP,HIL052,11,2022,TKN,0.113,mg/L
DEP,BOC073,11,2022,TKN,0.02984,mg/L
DEP,PEV047,10,2022,TKN,0.04609,mg/L
DEP,JUP120,11,2022,TKN,0.1556,mg/L
DEP,STL172,10,2022,TKN,0.2655,mg/L
DEP,ILW113,11,2022,TKN,0.02984,mg/L
DEP,ILW111,11,2022,TKN,0.03059,mg/L
DEP,BOY099,10,2022,TKN,0.02984,mg/L
DEP,HIL051,10,2022,TKN,0.04291,mg/L
DEP,STL166,10,2022,TKN,0.1132,mg/L
DEP,STL163,10,2022,TKN,0.1144,mg/L
DEP,STL163,10,2022,TKN,0.1213,mg/L
DEP,STL165,10,2022,TKN,0.1262,mg/L
DEP,PEV041,11,2022,TKN,0.02984,mg/L
DEP,BOC075,10,2022,TKN,0.05353,mg/L
DEP,BOY101,11,2022,TKN,0.02984,mg/L
DEP,BOY091,10,2022,TKN,0.08991,mg/L
DEP,STL164,10,2022,TKN,0.1544,mg/L
DEP,BOY093,11,2022,TKN,0.102,mg/L
DEP,HIL053,10,2022,TKN,0.04821,mg/L
DEP,HIL059,10,2022,TKN,0.1293,mg/L
DEP,JUP125,11,2022,TKN,0.02984,mg/L
DEP,BOY094,10,2022,TKN,0.02984,mg/L
DEP,STL164,10,2022,TKN,0.1596,mg/L
DEP,HIL050,10,2022,TKN,0.1938,mg/L
DEP,BAK020,10,2022,TKN,0.09979,mg/L
DEP,BOC070,10,2022,TKN,0.3642,mg/L
DEP,BOY091,11,2022,TKN,0.1174,mg/L
DEP,PEV040,11,2022,TKN,0.02984,mg/L
DEP,PEV047,11,2022,TKN,0.02984,mg/L
DEP,PEV044,11,2022,TKN,0.03353,mg/L
DEP,JUP121,11,2022,TKN,0.06147,mg/L
DEP,JUP129,10,2022,TKN,0.09042,mg/L
DEP,BOY090,11,2022,TKN,0.157,mg/L
DEP,HIL053,10,2022,TKN,0.103,mg/L
DEP,STL165,10,2022,TKN,0.1886,mg/L
DEP,BAK025,11,2022,TKN,0.02984,mg/L
DEP,BOY094,12,2022,TKN,0.02984,mg/L
DEP,BOY101,12,2022,TKN,0.02984,mg/L
DEP,BOY101,12,2022,TKN,0.02984,mg/L
DEP,BOY090,12,2022,TKN,0.09261,mg/L
DEP,BOY090,12,2022,TKN,0.07007,mg/L
DEP,PEV048,12,2022,TKN,0.02984,mg/L
DEP,JUP126,12,2022,TKN,0.4012,mg/L
DEP,JUP125,12,2022,TKN,0.04391,mg/L
DEP,JUP125,12,2022,TKN,0.2923,mg/L
DEP,JUP124,12,2022,TKN,0.02984,mg/L
DEP,JUP121,12,2022,TKN,0.09492,mg/L
DEP,BOY092,12,2022,TKN,0.02984,mg/L
DEP,BOY092,12,2022,TKN,0.02984,mg/L
DEP,BOY091,12,2022,TKN,0.02984,mg/L
DEP,BOY094,12,2022,TKN,0.02984,mg/L
DEP,BAK024,12,2022,TKN,0.02984,mg/L
DEP,HIL058,12,2022,TKN,0.02984,mg/L
DEP,PEV052,12,2022,TKN,0.02984,mg/L
DEP,PEV049,12,2022,TKN,0.02984,mg/L
DEP,BAK024,12,2022,TKN,0.02984,mg/L
DEP,BAK026,12,2022,TKN,0.02984,mg/L
DEP,BAK025,12,2022,TKN,0.02984,mg/L
DEP,BAK022,12,2022,TKN,0.02984,mg/L
DEP,PEV049,12,2022,TKN,0.02984,mg/L
DEP,PEV048,12,2022,TKN,0.02984,mg/L
DEP,GOC015,12,2022,TKN,0.3746,mg/L
DEP,GOC013,12,2022,TKN,0.08267,mg/L
DEP,GOC010,12,2022,TKN,0.02984,mg/L
DEP,BOC082,12,2022,TKN,0.02984,mg/L
DEP,GOC014,12,2022,TKN,0.7064,mg/L
DEP,GOC012,12,2022,TKN,0.1759,mg/L
DEP,JUP121,12,2022,TKN,0.1885,mg/L
DEP,GOC010,12,2022,TKN,0.02984,mg/L
DEP,GOC009,12,2022,TKN,0.02984,mg/L
DEP,GOC009,12,2022,TKN,0.02984,mg/L
DEP,BOC075,12,2022,TKN,0.02984,mg/L
DEP,BOC075,12,2022,TKN,0.02984,mg/L
DEP,PEV046,12,2022,TKN,0.02984,mg/L
DEP,PEV040,12,2022,TKN,0.02984,mg/L
DEP,PEV043,12,2022,TKN,0.02984,mg/L
DEP,JUP123,12,2022,TKN,0.1602,mg/L
DEP,JUP123,12,2022,TKN,0.08421,mg/L
DEP,JUP120,12,2022,TKN,0.2715,mg/L
DEP,BOC078,12,2022,TKN,0.02984,mg/L
DEP,BOC077,12,2022,TKN,0.02984,mg/L
DEP,BOC077,12,2022,TKN,0.02984,mg/L
DEP,BOC079,12,2022,TKN,0.02984,mg/L
DEP,BOC078,12,2022,TKN,0.02984,mg/L
DEP,GOC011,12,2022,TKN,0.02984,mg/L
DEP,BAK020,12,2022,TKN,0.02984,mg/L
DEP,JUP120,12,2022,TKN,0.156,mg/L
DEP,BAK020,12,2022,TKN,0.03761,mg/L
DEP,BOC079,12,2022,TKN,0.02984,mg/L
DEP,GOC011,12,2022,TKN,0.09379,mg/L
DEP,GOC006,12,2022,TKN,0.03508,mg/L
DEP,GOC006,12,2022,TKN,0.03733,mg/L
DEP,GOC001,12,2022,TKN,0.02984,mg/L
DEP,GOC001,12,2022,TKN,0.03652,mg/L
DEP,BOY093,12,2022,TKN,0.02984,mg/L
DEP,BAK021,12,2022,TKN,0.04035,mg/L
DEP,BAK029,12,2022,TKN,0.02984,mg/L
DEP,BAK029,12,2022,TKN,0.02984,mg/L
DEP,BAK028,12,2022,TKN,0.02984,mg/L
DEP,BOY097,12,2022,TKN,0.02984,mg/L
DEP,BOY097,12,2022,TKN,0.02984,mg/L
DEP,BOY099,12,2022,TKN,0.02984,mg/L
DEP,BOY095,12,2022,TKN,0.02984,mg/L
DEP,BOY095,12,2022,TKN,0.02984,mg/L
DEP,PEV045,12,2022,TKN,0.03537,mg/L
DEP,GOC002,12,2022,TKN,0.04779,mg/L
DEP,BOY093,12,2022,TKN,0.02984,mg/L
DEP,BAK023,12,2022,TKN,0.02984,mg/L
DEP,BAK023,12,2022,TKN,0.05908,mg/L
DEP,PEV047,12,2022,TKN,0.02984,mg/L
DEP,PEV044,12,2022,TKN,0.02984,mg/L
DEP,GOC007,12,2022,TKN,0.02984,mg/L
DEP,BAK031,12,2022,TKN,0.02984,mg/L
DEP,BAK030,12,2022,TKN,0.1407,mg/L
DEP,HIL054,12,2022,TKN,0.03829,mg/L
DEP,STL172,12,2022,TKN,0.1074,mg/L
DEP,STL172,12,2022,TKN,0.1344,mg/L
DEP,STL170,12,2022,TKN,0.03923,mg/L
DEP,STL169,12,2022,TKN,0.1434,mg/L
DEP,STL169,12,2022,TKN,0.1373,mg/L
DEP,BAK033,12,2022,TKN,0.02984,mg/L
DEP,BAK032,12,2022,TKN,0.02984,mg/L
DEP,BAK027,12,2022,TKN,0.02984,mg/L
DEP,BAK027,12,2022,TKN,0.02984,mg/L
DEP,STL161,12,2022,TKN,0.2182,mg/L
DEP,ILW117,12,2022,TKN,0.02984,mg/L
DEP,STL161,12,2022,TKN,0.2003,mg/L
DEP,JUP128,12,2022,TKN,0.02984,mg/L
DEP,JUP127,12,2022,TKN,0.02984,mg/L
DEP,JUP127,12,2022,TKN,0.3307,mg/L
DEP,ILW118,12,2022,TKN,0.02984,mg/L
DEP,ILW114,12,2022,TKN,0.02984,mg/L
DEP,ILW114,12,2022,TKN,0.02984,mg/L
DEP,ILW119,12,2022,TKN,0.02984,mg/L
DEP,JUP129,12,2022,TKN,0.02984,mg/L
DEP,JUP129,12,2022,TKN,0.3401,mg/L
DEP,GOC003,12,2022,TKN,0.05307,mg/L
DEP,GOC004,12,2022,TKN,0.02984,mg/L
DEP,BOC073,12,2022,TKN,0.02984,mg/L
DEP,BOC076,12,2022,TKN,0.02984,mg/L
DEP,BOC083,12,2022,TKN,0.02984,mg/L
DEP,GOC008,12,2022,TKN,0.02984,mg/L
DEP,GOC008,12,2022,TKN,0.02984,mg/L
DEP,GOC005,12,2022,TKN,0.02984,mg/L
DEP,GOC005,12,2022,TKN,0.02984,mg/L
DEP,BOC080,12,2022,TKN,0.3243,mg/L
DEP,BOC081,12,2022,TKN,0.02984,mg/L
DEP,BOY098,12,2022,TKN,0.02984,mg/L
DEP,STL171,12,2022,TKN,0.0723,mg/L
DEP,BAK028,12,2022,TKN,0.02984,mg/L
DEP,HIL062,12,2022,TKN,0.1666,mg/L
DEP,HIL063,12,2022,TKN,0.07395,mg/L
DEP,GOC003,12,2022,TKN,0.0659,mg/L
DEP,HIL061,12,2022,TKN,0.02984,mg/L
DEP,JUP126,12,2022,TKN,0.02984,mg/L
DEP,BOC076,12,2022,TKN,0.02984,mg/L
DEP,BOC071,12,2022,TKN,0.02984,mg/L
DEP,BOC071,12,2022,TKN,0.02984,mg/L
DEP,ILW113,12,2022,TKN,0.02984,mg/L
DEP,ILW113,12,2022,TKN,0.02984,mg/L
DEP,PEV042,12,2022,TKN,0.02984,mg/L
DEP,PEV043,12,2022,TKN,0.02984,mg/L
DEP,JUP122,12,2022,TKN,0.1694,mg/L
DEP,BAK026,12,2022,TKN,0.02984,mg/L
DEP,BAK022,12,2022,TKN,0.03883,mg/L
DEP,BAK025,12,2022,TKN,0.02984,mg/L
DEP,BAK021,12,2022,TKN,0.02984,mg/L
DEP,ILW117,12,2022,TKN,0.02984,mg/L
DEP,ILW118,12,2022,TKN,0.02984,mg/L
DEP,ILW110,12,2022,TKN,0.02984,mg/L
DEP,ILW110,12,2022,TKN,0.02984,mg/L
DEP,JUP124,12,2022,TKN,0.3494,mg/L
DEP,HIL060,12,2022,TKN,0.5859,mg/L
DEP,HIL054,12,2022,TKN,0.02984,mg/L
DEP,ILW111,12,2022,TKN,0.02984,mg/L
DEP,BOY100,12,2022,TKN,0.05059,mg/L
DEP,BOY100,12,2022,TKN,0.02984,mg/L
DEP,ILW111,12,2022,TKN,0.02984,mg/L
DEP,BOY096,12,2022,TKN,0.02984,mg/L
DEP,ILW119,12,2022,TKN,0.02984,mg/L
DEP,ILW115,12,2022,TKN,0.02984,mg/L
DEP,BOC074,12,2022,TKN,0.02984,mg/L
DEP,BOC074,12,2022,TKN,0.02984,mg/L
DEP,PEV051,12,2022,TKN,0.07668,mg/L
DEP,PEV050,12,2022,TKN,0.233,mg/L
DEP,BOC072,12,2022,TKN,0.02984,mg/L
DEP,PEV053,12,2022,TKN,0.02984,mg/L
DEP,GOC007,12,2022,TKN,0.02984,mg/L
DEP,BOC070,12,2022,TKN,0.08057,mg/L
DEP,BOC073,12,2022,TKN,0.02984,mg/L
DEP,ILW115,12,2022,TKN,0.02984,mg/L
DEP,ILW116,12,2022,TKN,0.02984,mg/L
DEP,ILW116,12,2022,TKN,0.02984,mg/L
DEP,STL162,12,2022,TKN,0.1643,mg/L
DEP,PEV041,12,2022,TKN,0.02984,mg/L
DEP,GOC002,12,2022,TKN,0.06029,mg/L
DEP,BOY091,12,2022,TKN,0.02984,mg/L
DEP,PEV047,12,2022,TKN,0.1133,mg/L
DEP,BOY096,12,2022,TKN,0.02984,mg/L
DEP,PEV044,12,2022,TKN,0.02984,mg/L
DEP,PEV046,12,2022,TKN,0.02984,mg/L
DEP,PEV042,12,2022,TKN,0.02984,mg/L
DEP,BOC070,12,2022,TKN,0.07344,mg/L
DEP,PEV040,12,2022,TKN,0.02984,mg/L
DEP,BOY099,12,2022,TKN,0.02984,mg/L
DEP,STL167,12,2022,TKN,0.1882,mg/L
DEP,HIL051,12,2022,TKN,0.02984,mg/L
DEP,PEV045,12,2022,TKN,0.02984,mg/L
DEP,STL167,12,2022,TKN,0.2561,mg/L
DEP,JUP122,12,2022,TKN,0.1968,mg/L
DEP,HIL053,12,2022,TKN,0.02984,mg/L
DEP,HIL059,12,2022,TKN,0.02984,mg/L
DEP,HIL059,12,2022,TKN,0.02984,mg/L
DEP,STL171,12,2022,TKN,0.08656,mg/L
DEP,STL166,12,2022,TKN,0.1155,mg/L
DEP,STL163,12,2022,TKN,0.1747,mg/L
DEP,STL168,12,2022,TKN,0.3529,mg/L
DEP,STL168,12,2022,TKN,0.1026,mg/L
DEP,HIL050,12,2022,TKN,0.02984,mg/L
DEP,HIL052,12,2022,TKN,0.02984,mg/L
DEP,HIL051,12,2022,TKN,0.05742,mg/L
DEP,HIL053,12,2022,TKN,0.02984,mg/L
DEP,STL166,12,2022,TKN,0.1304,mg/L
DEP,STL163,12,2022,TKN,0.1968,mg/L
DEP,BOY098,12,2022,TKN,0.02984,mg/L
DEP,STL170,12,2022,TKN,0.4634,mg/L
DEP,HIL050,12,2022,TKN,0.05778,mg/L
DEP,GOC004,12,2022,TKN,0.0322,mg/L
DEP,PEV041,12,2022,TKN,0.02984,mg/L
DEP,BOC072,12,2022,TKN,0.02984,mg/L
DEP,STL164,12,2022,TKN,0.1609,mg/L
DEP,STL164,12,2022,TKN,0.1364,mg/L
DEP,STL165,12,2022,TKN,0.1426,mg/L
DEP,STL165,12,2022,TKN,0.1465,mg/L
DEP,HIL055,12,2022,TKN,0.03226,mg/L
DEP,HIL058,12,2022,TKN,0.02984,mg/L
DEP,HIL057,12,2022,TKN,0.02984,mg/L
DEP,HIL056,12,2022,TKN,0.02984,mg/L
DEP,HIL056,12,2022,TKN,0.02984,mg/L
DEP,JUP128,12,2022,TKN,0.1276,mg/L
DEP,STL162,12,2022,TKN,0.1616,mg/L
DEP,HIL055,12,2022,TKN,0.02984,mg/L
DEP,ILW112,12,2022,TKN,0.02984,mg/L
DEP,ILW112,12,2022,TKN,0.02984,mg/L
DEP,HIL057,12,2022,TKN,0.02984,mg/L
DEP,HIL052,12,2022,TKN,0.02984,mg/L
FIU,Fowey Rocks,2,2022,TKN,0.016864,mg/L
FIU,Fowey Rocks,5,2022,TKN,0.077411132,mg/L
FIU,Fowey Rocks,8,2022,TKN,0.028316123,mg/L
FIU,Fowey Rocks,11,2022,TKN,0.045313882,mg/L
FIU,Sands Key,2,2022,TKN,0.066666667,mg/L
FIU,Sands Key,5,2022,TKN,0.128317825,mg/L
FIU,Sands Key,8,2022,TKN,0.02928734,mg/L
FIU,Sands Key,11,2022,TKN,0.061938723,mg/L
FIU,Triumph Reef,2,2022,TKN,0.021947333,mg/L
FIU,Triumph Reef,5,2022,TKN,0.070785902,mg/L
FIU,Triumph Reef,8,2022,TKN,0.019790029,mg/L
FIU,Triumph Reef,11,2022,TKN,0.083720974,mg/L
FIU,Elliott Key,2,2022,TKN,0.046036667,mg/L
FIU,Elliott Key,5,2022,TKN,0.112260046,mg/L
FIU,Elliott Key,8,2022,TKN,0.024884536,mg/L
FIU,Elliott Key,11,2022,TKN,0.061846391,mg/L
FIU,Ajax Reef,2,2022,TKN,0.053221333,mg/L
FIU,Ajax Reef,5,2022,TKN,0.10668039,mg/L
FIU,Ajax Reef,8,2022,TKN,0.016218237,mg/L
FIU,Ajax Reef,11,2022,TKN,0.046666843,mg/L
FIU,Old Rhodes Key,2,2022,TKN,0.074821333,mg/L
FIU,Old Rhodes Key,5,2022,TKN,0.104612166,mg/L
FIU,Old Rhodes Key,8,2022,TKN,0.02476534,mg/L
FIU,Old Rhodes Key,11,2022,TKN,0.060607004,mg/L
FIU,Channel Key,2,2022,TKN,0.116654,mg/L
FIU,Channel Key,5,2022,TKN,0.16903056,mg/L
FIU,Channel Key,9,2022,TKN,0.091143969,mg/L
FIU,Channel Key,12,2022,TKN,0.176563167,mg/L
FIU,Old Rhodes Key Reef,2,2022,TKN,0.043432667,mg/L
FIU,Old Rhodes Key Reef,5,2022,TKN,0.080675211,mg/L
FIU,Old Rhodes Key Reef,8,2022,TKN,0.014557564,mg/L
FIU,Old Rhodes Key Reef,11,2022,TKN,0.048863641,mg/L
FIU,Pennekamp G27,2,2022,TKN,0.150380667,mg/L
FIU,Pennekamp G27,5,2022,TKN,0.109242692,mg/L
FIU,Pennekamp G27,8,2022,TKN,0.133292667,mg/L
FIU,Pennekamp G27,11,2022,TKN,0.119138862,mg/L
FIU,Turtle Harbor,2,2022,TKN,0.037298,mg/L
FIU,Turtle Harbor,5,2022,TKN,0.077774597,mg/L
FIU,Turtle Harbor,8,2022,TKN,0.093670667,mg/L
FIU,Turtle Harbor,11,2022,TKN,0.065867512,mg/L
FIU,Turtle Reef,2,2022,TKN,0.025812667,mg/L
FIU,Turtle Reef,6,2022,TKN,0.016755247,mg/L
FIU,Turtle Reef,8,2022,TKN,0.020359126,mg/L
FIU,Turtle Reef,11,2022,TKN,0.044679817,mg/L
FIU,Port Elizabeth,2,2022,TKN,0.086178,mg/L
FIU,Port Elizabeth,5,2022,TKN,0.10103164,mg/L
FIU,Port Elizabeth,8,2022,TKN,0.114428,mg/L
FIU,Port Elizabeth,11,2022,TKN,0.100114199,mg/L
FIU,Carysfort Channel,2,2022,TKN,0.072983333,mg/L
FIU,Carysfort Channel,5,2022,TKN,0.106809887,mg/L
FIU,Carysfort Channel,8,2022,TKN,0.093460667,mg/L
FIU,Carysfort Channel,11,2022,TKN,0.105714742,mg/L
FIU,Carysfort Reef,2,2022,TKN,0.059286,mg/L
FIU,Carysfort Reef,6,2022,TKN,0.019481894,mg/L
FIU,Carysfort Reef,8,2022,TKN,0.019460911,mg/L
FIU,Carysfort Reef,11,2022,TKN,0.051406516,mg/L
FIU,Rattlesnake Key,2,2022,TKN,0.085308667,mg/L
FIU,Rattlesnake Key,8,2022,TKN,0.121430667,mg/L
FIU,Rattlesnake Key,11,2022,TKN,0.090055043,mg/L
FIU,White Bank,2,2022,TKN,0.05,mg/L
FIU,White Bank,6,2022,TKN,0.038856475,mg/L
FIU,White Bank,8,2022,TKN,0.18255,mg/L
FIU,White Bank,11,2022,TKN,0.070046784,mg/L
FIU,The Elbow,2,2022,TKN,0.028857333,mg/L
FIU,The Elbow,6,2022,TKN,0.032932577,mg/L
FIU,The Elbow,8,2022,TKN,0.090128667,mg/L
FIU,The Elbow,11,2022,TKN,0.05135083,mg/L
FIU,Radabob Key,2,2022,TKN,0.075742667,mg/L
FIU,Radabob Key,5,2022,TKN,0.086892408,mg/L
FIU,Radabob Key,8,2022,TKN,0.101640667,mg/L
FIU,Radabob Key,11,2022,TKN,0.093842858,mg/L
FIU,Dixie Shoal,2,2022,TKN,0.031681333,mg/L
FIU,Dixie Shoal,8,2022,TKN,0.136666667,mg/L
FIU,Dixie Shoal,11,2022,TKN,0.045259571,mg/L
FIU,Mosquito Bank,2,2022,TKN,0.063193333,mg/L
FIU,Mosquito Bank,5,2022,TKN,0.072030438,mg/L
FIU,Mosquito Bank,8,2022,TKN,0.113333333,mg/L
FIU,Mosquito Bank,12,2022,TKN,0.09233766,mg/L
FIU,Molasses Reef Channel,2,2022,TKN,0.026108,mg/L
FIU,Molasses Reef Channel,8,2022,TKN,0.123404667,mg/L
FIU,Molasses Reef Channel,12,2022,TKN,0.019225994,mg/L
FIU,Molasses Reef,2,2022,TKN,0.050379333,mg/L
FIU,Molasses Reef,6,2022,TKN,0.020657704,mg/L
FIU,Molasses Reef,8,2022,TKN,0.090813333,mg/L
FIU,Molasses Reef,12,2022,TKN,0.08033946,mg/L
FIU,Tavernier Harbor,2,2022,TKN,0.096666667,mg/L
FIU,Tavernier Harbor,5,2022,TKN,0.095622691,mg/L
FIU,Tavernier Harbor,8,2022,TKN,0.139893333,mg/L
FIU,Tavernier Harbor,12,2022,TKN,0.14162579,mg/L
FIU,Triangles,2,2022,TKN,0.066078667,mg/L
FIU,Triangles,5,2022,TKN,0.072355064,mg/L
FIU,Triangles,8,2022,TKN,0.031071129,mg/L
FIU,Triangles,12,2022,TKN,0.086146096,mg/L
FIU,Conch Reef,2,2022,TKN,0.035560667,mg/L
FIU,Conch Reef,8,2022,TKN,0.106878,mg/L
FIU,Conch Reef,12,2022,TKN,0.091332225,mg/L
FIU,Plantation Point,2,2022,TKN,0.060659333,mg/L
FIU,Plantation Point,5,2022,TKN,0.233193091,mg/L
FIU,Plantation Point,8,2022,TKN,0.03503102,mg/L
FIU,Plantation Point,12,2022,TKN,0.292674849,mg/L
FIU,The Rocks,2,2022,TKN,0.032871333,mg/L
FIU,The Rocks,5,2022,TKN,0.12254063,mg/L
FIU,The Rocks,8,2022,TKN,0.039997037,mg/L
FIU,The Rocks,12,2022,TKN,0.113382448,mg/L
FIU,Davis Reef,2,2022,TKN,0.028488,mg/L
FIU,Davis Reef,6,2022,TKN,0.016376506,mg/L
FIU,Davis Reef,8,2022,TKN,0.091009333,mg/L
FIU,Davis Reef,12,2022,TKN,0.060270274,mg/L
FIU,Upper Matecumbe Key,2,2022,TKN,0.07349,mg/L
FIU,Upper Matecumbe Key,5,2022,TKN,0.092029183,mg/L
FIU,Upper Matecumbe Key,8,2022,TKN,0.045684151,mg/L
FIU,Upper Matecumbe Key,12,2022,TKN,0.128009436,mg/L
FIU,Lower Matecumbe Key,2,2022,TKN,0.041208,mg/L
FIU,Lower Matecumbe Key,5,2022,TKN,0.081928096,mg/L
FIU,Lower Matecumbe Key,8,2022,TKN,0.03201936,mg/L
FIU,Lower Matecumbe Key,12,2022,TKN,0.124898359,mg/L
FIU,Alligator Reef,2,2022,TKN,0.015756667,mg/L
FIU,Alligator Reef,6,2022,TKN,0.052152968,mg/L
FIU,Alligator Reef,8,2022,TKN,0.091933333,mg/L
FIU,Alligator Reef,12,2022,TKN,0.053427586,mg/L
FIU,Matecumbe Harbor,2,2022,TKN,0.112200667,mg/L
FIU,Matecumbe Harbor,5,2022,TKN,0.079815862,mg/L
FIU,Matecumbe Harbor,8,2022,TKN,0.043868115,mg/L
FIU,Matecumbe Harbor,12,2022,TKN,0.168132216,mg/L
FIU,Lower Matecumbe Channel,2,2022,TKN,0.06104,mg/L
FIU,Lower Matecumbe Channel,6,2022,TKN,0.021785378,mg/L
FIU,Lower Matecumbe Channel,8,2022,TKN,0.104286667,mg/L
FIU,Lower Matecumbe Channel,12,2022,TKN,0.085926494,mg/L
FIU,Long Key,2,2022,TKN,0.207370667,mg/L
FIU,Long Key,6,2022,TKN,0.092707355,mg/L
FIU,Long Key,8,2022,TKN,0.102773333,mg/L
FIU,Long Key,11,2022,TKN,0.058039327,mg/L
FIU,Long Key Channel,2,2022,TKN,0.11698,mg/L
FIU,Long Key Channel,6,2022,TKN,0.078257313,mg/L
FIU,Long Key Channel,8,2022,TKN,0.139762,mg/L
FIU,Long Key Channel,11,2022,TKN,0.060666168,mg/L
FIU,Tennessee Reef,2,2022,TKN,0.013151333,mg/L
FIU,Tennessee Reef,6,2022,TKN,0.059800154,mg/L
FIU,Tennessee Reef,8,2022,TKN,0.139272,mg/L
FIU,Tennessee Reef,11,2022,TKN,0.013825304,mg/L
FIU,Long Key Pass Inshore,2,2022,TKN,0.150337333,mg/L
FIU,Long Key Pass Inshore,6,2022,TKN,0.122580546,mg/L
FIU,Long Key Pass Inshore,8,2022,TKN,0.216557333,mg/L
FIU,Long Key Pass Inshore,11,2022,TKN,0.067109882,mg/L
FIU,Long Key Pass Offshore,6,2022,TKN,0.054537514,mg/L
FIU,Long Key Pass Offshore,8,2022,TKN,0.213264,mg/L
FIU,Long Key Pass Offshore,11,2022,TKN,0.017934831,mg/L
FIU,Key Colony Beach,2,2022,TKN,0.04272,mg/L
FIU,Key Colony Beach,6,2022,TKN,0.074207627,mg/L
FIU,Key Colony Beach,8,2022,TKN,0.178418,mg/L
FIU,Key Colony Beach,11,2022,TKN,0.147511179,mg/L
FIU,Coffins Patch Channel,2,2022,TKN,0.001136667,mg/L
FIU,Coffins Patch Channel,6,2022,TKN,0.050912346,mg/L
FIU,Coffins Patch Channel,8,2022,TKN,0.11503,mg/L
FIU,Coffins Patch Channel,11,2022,TKN,0.045475727,mg/L
FIU,Coffins Patch Offshore,6,2022,TKN,0.043074193,mg/L
FIU,Coffins Patch Offshore,8,2022,TKN,0.103039333,mg/L
FIU,Coffins Patch Offshore,11,2022,TKN,0.051667477,mg/L
FIU,Seven Mile Bridge,2,2022,TKN,0.067999333,mg/L
FIU,Seven Mile Bridge,6,2022,TKN,0.144833065,mg/L
FIU,Seven Mile Bridge,8,2022,TKN,0.196064667,mg/L
FIU,Seven Mile Bridge,11,2022,TKN,0.163218419,mg/L
FIU,Sombrero Key,6,2022,TKN,0.051962407,mg/L
FIU,Sombrero Key,8,2022,TKN,0.165882667,mg/L
FIU,Sombrero Key,11,2022,TKN,0.050316921,mg/L
FIU,Spanish Harbor Keys,2,2022,TKN,0.051989333,mg/L
FIU,Spanish Harbor Keys,6,2022,TKN,0.100601224,mg/L
