Source,Site,Date,Month,Year,Parameter,Value,Units,Total Depth,Sample Depth
SERC,Boca Chica Key,15-Feb,2,2015,SiO2,0.03,mg/L,8.42,
SERC,Eastern Sambo,15-Feb,2,2015,SiO2,0.02,mg/L,11.23,
SERC,Eastern Sambo Offshore,15-Feb,2,2015,SiO2,0,mg/L,10.81,
SERC,Boca Chica Mid,15-Feb,2,2015,SiO2,0.03,mg/L,10.39,
SERC,Western Sambo,15-Feb,2,2015,SiO2,0,mg/L,13.09,
SERC,Western Head,15-Feb,2,2015,SiO2,0.03,mg/L,12.04,
SERC,Eastern Dry Rocks,15-Feb,2,2015,SiO2,0,mg/L,31.95,
SERC,Western Sambo #2,15-Feb,2,2015,SiO2,0,mg/L,20.22,
SERC,Long Key Channel,15-Feb,2,2015,SiO2,0.06,mg/L,4.69,
SERC,Long Key Pass Inshore,15-Feb,2,2015,SiO2,0.05,mg/L,3.36,
SERC,Key Colony Beach,15-Feb,2,2015,SiO2,0.03,mg/L,3.67,
SERC,Lower Matecumbe Channel,15-Feb,2,2015,SiO2,0,mg/L,6.74,
SERC,Tennessee Reef,15-Feb,2,2015,SiO2,0.03,mg/L,6.49,
SERC,Long Key Pass Offshore,15-Feb,2,2015,SiO2,0,mg/L,9.12,
SERC,Coffins Patch Channel,15-Feb,2,2015,SiO2,0,mg/L,6.31,
SERC,Coffins Patch Offshore,15-Feb,2,2015,SiO2,0,mg/L,6.46,
SERC,Sombrero Key,15-Feb,2,2015,SiO2,0,mg/L,16.36,
SERC,Bahia Honda Offshore,15-Feb,2,2015,SiO2,0,mg/L,23.81,
SERC,Big Pine Shoal,15-Feb,2,2015,SiO2,0,mg/L,6.89,
SERC,Sombrero Key #2,15-Feb,2,2015,SiO2,0,mg/L,4.77,
SERC,Seven Mile Bridge,15-Feb,2,2015,SiO2,0.06,mg/L,1.41,
SERC,Bahia Honda Channel,15-Feb,2,2015,SiO2,0.07,mg/L,9.98,
SERC,Middle Ground,15-Feb,2,2015,SiO2,0.01,mg/L,13.29,
SERC,KW Northwest Channel,15-Feb,2,2015,SiO2,0,mg/L,8.45,
SERC,N Boca Grande Channel,15-Feb,2,2015,SiO2,0,mg/L,5.14,
SERC,Satan Shoal,15-Feb,2,2015,SiO2,0.02,mg/L,12.41,
SERC,Ellis Rock,15-Feb,2,2015,SiO2,0,mg/L,9.05,
SERC,SE Marquesas,15-Feb,2,2015,SiO2,0,mg/L,6,
SERC,Marquesas Rock,15-Feb,2,2015,SiO2,0,mg/L,19.19,
SERC,New Ground,15-Feb,2,2015,SiO2,0.05,mg/L,9.5,
SERC,S Quicksands,15-Feb,2,2015,SiO2,0,mg/L,9.91,
SERC,Half Moon Shoal,15-Feb,2,2015,SiO2,0,mg/L,18.29,
SERC,Sta 335,15-Feb,2,2015,SiO2,0,mg/L,16.66,
SERC,Rebecca Shoal,15-Feb,2,2015,SiO2,0,mg/L,9.51,
SERC,Looe Key,15-Feb,2,2015,SiO2,0,mg/L,10.05,
SERC,American Shoal,15-Feb,2,2015,SiO2,0,mg/L,8.52,
SERC,Maryland Shoal,15-Feb,2,2015,SiO2,0.01,mg/L,9.26,
SERC,Fowey Rocks,15-May,5,2015,SiO2,0,mg/L,6.93,
SERC,Sands Key,15-May,5,2015,SiO2,0,mg/L,3.74,
SERC,Triumph Reef,15-May,5,2015,SiO2,0.01,mg/L,5.35,
SERC,Elliott Key,15-May,5,2015,SiO2,0.03,mg/L,4.53,
SERC,Ajax Reef,15-May,5,2015,SiO2,0,mg/L,5.43,
SERC,Old Rhodes Key Reef,15-May,5,2015,SiO2,0,mg/L,10.52,
SERC,Rattlesnake Key,15-May,5,2015,SiO2,0,mg/L,4.01,
SERC,Radabob Key,15-May,5,2015,SiO2,0,mg/L,4.67,
SERC,Mosquito Bank,15-May,5,2015,SiO2,0,mg/L,3.33,
SERC,Tavernier Harbor,15-May,5,2015,SiO2,0,mg/L,1.89,
SERC,Triangles,15-May,5,2015,SiO2,0.01,mg/L,5.48,
SERC,Pennekamp G27,15-May,5,2015,SiO2,0.01,mg/L,3.85,
SERC,Turtle Harbor,15-May,5,2015,SiO2,0,mg/L,4.95,
SERC,Turtle Reef,15-May,5,2015,SiO2,0,mg/L,10.45,
SERC,Port Elizabeth,15-May,5,2015,SiO2,0.02,mg/L,3.3,
SERC,Carysfort Channel,15-May,5,2015,SiO2,0.01,mg/L,3.15,
SERC,Carysfort Reef,15-May,5,2015,SiO2,0,mg/L,8.08,
SERC,White Bank,15-May,5,2015,SiO2,0,mg/L,5.22,
SERC,The Elbow,15-May,5,2015,SiO2,0,mg/L,7.11,
SERC,Dixie Shoal,15-May,5,2015,SiO2,0.01,mg/L,22.89,
SERC,Molasses Reef Channel,15-May,5,2015,SiO2,0.01,mg/L,7.05,
SERC,Molasses Reef,15-May,5,2015,SiO2,0.01,mg/L,10.22,
SERC,Conch Reef,15-May,5,2015,SiO2,0,mg/L,5.69,
SERC,Aquarius,15-May,5,2015,SiO2,0,mg/L,12.81,
SERC,Grecian Rocks,15-May,5,2015,SiO2,0,mg/L,7.44,
SERC,The Rocks,15-May,5,2015,SiO2,0.01,mg/L,5.25,
SERC,Davis Reef,15-May,5,2015,SiO2,0,mg/L,9.1,
SERC,Upper Matecumbe Key,15-May,5,2015,SiO2,0,mg/L,2.89,
SERC,Lower Matecumbe Key,15-May,5,2015,SiO2,0.01,mg/L,4.28,
SERC,Alligator Reef,15-May,5,2015,SiO2,0,mg/L,9.82,
SERC,Lower Matecumbe Channel,15-May,5,2015,SiO2,0,mg/L,7.8,
SERC,Alligator Reef #2,15-May,5,2015,SiO2,0,mg/L,3.37,
SERC,Middle Ground,15-May,5,2015,SiO2,0.06,mg/L,13.68,
SERC,KW Northwest Channel,15-May,5,2015,SiO2,0.03,mg/L,7.58,
SERC,N Boca Grande Channel,15-May,5,2015,SiO2,0.01,mg/L,4.36,
SERC,Satan Shoal,15-May,5,2015,SiO2,0.01,mg/L,11.83,
SERC,Ellis Rock,15-May,5,2015,SiO2,0.08,mg/L,8.75,
SERC,SE Marquesas,15-May,5,2015,SiO2,0.05,mg/L,5.01,
SERC,Marquesas Rock,15-May,5,2015,SiO2,0,mg/L,17.15,
SERC,New Ground,15-May,5,2015,SiO2,0.06,mg/L,11.24,
SERC,S Quicksands,15-May,5,2015,SiO2,0.04,mg/L,9.95,
SERC,Half Moon Shoal,15-May,5,2015,SiO2,0.04,mg/L,19.23,
SERC,Sta 335,15-May,5,2015,SiO2,0.04,mg/L,16.95,
SERC,Rebecca Shoal,15-May,5,2015,SiO2,0.02,mg/L,6.71,
SERC,Long Key Channel,15-Jun,6,2015,SiO2,0.04,mg/L,4.75,
SERC,Tennessee Reef,15-Jun,6,2015,SiO2,0,mg/L,8.01,
SERC,Long Key Pass Inshore,15-Jun,6,2015,SiO2,0.11,mg/L,3.22,
SERC,Long Key Pass Offshore,15-Jun,6,2015,SiO2,0.11,mg/L,8.73,
SERC,Key Colony Beach,15-Jun,6,2015,SiO2,0.11,mg/L,3.39,
SERC,Coffins Patch Channel,15-Jun,6,2015,SiO2,0.01,mg/L,6.04,
SERC,Coffins Patch Offshore,15-Jun,6,2015,SiO2,0,mg/L,9.15,
SERC,Seven Mile Bridge,15-Jun,6,2015,SiO2,0.2,mg/L,2.93,
SERC,Sombrero Key,15-Jun,6,2015,SiO2,0,mg/L,18.46,
SERC,Bahia Honda Channel,15-Jun,6,2015,SiO2,0.06,mg/L,8.85,
SERC,Bahia Honda Offshore,15-Jun,6,2015,SiO2,0,mg/L,21.01,
SERC,Sombrero Key #2,15-Jun,6,2015,SiO2,0,mg/L,5.15,
SERC,Big Pine Shoal,15-Jun,6,2015,SiO2,0.01,mg/L,8.98,
SERC,Looe Key,15-Jun,6,2015,SiO2,0,mg/L,8.41,
SERC,American Shoal,15-Jun,6,2015,SiO2,0.01,mg/L,6.34,
SERC,Saddlebunch Keys,15-Jun,6,2015,SiO2,0.07,mg/L,4.42,
SERC,West Washerwoman,15-Jun,6,2015,SiO2,0.04,mg/L,8.53,
SERC,Maryland Shoal,15-Jun,6,2015,SiO2,0.01,mg/L,10.35,
SERC,Boca Chica Key,15-Jun,6,2015,SiO2,0.06,mg/L,7.69,
SERC,Eastern Sambo,15-Jun,6,2015,SiO2,0.05,mg/L,11.15,
SERC,Eastern Sambo Offshore,15-Jun,6,2015,SiO2,0.01,mg/L,4.13,
SERC,Boca Chica Mid,15-Jun,6,2015,SiO2,0.07,mg/L,10.03,
SERC,Western Sambo,15-Jun,6,2015,SiO2,0.01,mg/L,10.11,
SERC,Western Head,15-Jun,6,2015,SiO2,0.08,mg/L,11.19,
SERC,Eastern Dry Rocks,15-Jun,6,2015,SiO2,0,mg/L,26.98,
SERC,Western Sambo #2,15-Jun,6,2015,SiO2,0,mg/L,6.93,
SERC,Mosquito Bank,15-Sep,9,2015,SiO2,0.01,mg/L,4.03,
SERC,Tavernier Harbor,15-Sep,9,2015,SiO2,0,mg/L,2.52,
SERC,Triangles,15-Sep,9,2015,SiO2,0.02,mg/L,5.62,
SERC,The Rocks,15-Sep,9,2015,SiO2,0.01,mg/L,2.09,
SERC,Upper Matecumbe Key,15-Sep,9,2015,SiO2,0.03,mg/L,2.38,
SERC,Lower Matecumbe Key,15-Sep,9,2015,SiO2,0.05,mg/L,4.11,
SERC,Alligator Reef,15-Sep,9,2015,SiO2,0.02,mg/L,10.01,
SERC,Alligator Reef #2,15-Sep,9,2015,SiO2,0.01,mg/L,2.85,
SERC,Turtle Reef,15-Sep,9,2015,SiO2,0,mg/L,10.52,
SERC,Port Elizabeth,15-Sep,9,2015,SiO2,0.02,mg/L,2.81,
SERC,Carysfort Channel,15-Sep,9,2015,SiO2,0.01,mg/L,4.56,
SERC,Carysfort Reef,15-Sep,9,2015,SiO2,0,mg/L,5.96,
SERC,Rattlesnake Key,15-Sep,9,2015,SiO2,0.02,mg/L,3.99,
SERC,White Bank,15-Sep,9,2015,SiO2,0,mg/L,5.6,
SERC,The Elbow,15-Sep,9,2015,SiO2,0,mg/L,5.32,
SERC,Radabob Key,15-Sep,9,2015,SiO2,0,mg/L,4.61,
SERC,Dixie Shoal,15-Sep,9,2015,SiO2,0.01,mg/L,27.85,
SERC,Molasses Reef Channel,15-Sep,9,2015,SiO2,0,mg/L,8,
SERC,Molasses Reef,15-Sep,9,2015,SiO2,0,mg/L,10.07,
SERC,Conch Reef,15-Sep,9,2015,SiO2,0.03,mg/L,6.6,
SERC,Davis Reef,15-Sep,9,2015,SiO2,0,mg/L,4.77,
SERC,Aquarius,15-Sep,9,2015,SiO2,0,mg/L,10.63,
SERC,Grecian Rocks,15-Sep,9,2015,SiO2,0,mg/L,5.99,
SERC,Fowey Rocks,15-Sep,9,2015,SiO2,0.02,mg/L,6.8,
SERC,Sands Key,15-Sep,9,2015,SiO2,0.02,mg/L,4.36,
SERC,Triumph Reef,15-Sep,9,2015,SiO2,0,mg/L,4.87,
SERC,Elliott Key,15-Sep,9,2015,SiO2,0.03,mg/L,3.46,
SERC,Ajax Reef,15-Sep,9,2015,SiO2,0,mg/L,8.62,
SERC,Old Rhodes Key Reef,15-Sep,9,2015,SiO2,0,mg/L,11.3,
SERC,Pennekamp G27,15-Sep,9,2015,SiO2,0.02,mg/L,3.82,
SERC,Turtle Harbor,15-Sep,9,2015,SiO2,0.02,mg/L,5.2,
SERC,Middle Ground,15-Sep,9,2015,SiO2,0.01,mg/L,13.98,
SERC,KW Northwest Channel,15-Sep,9,2015,SiO2,0.03,mg/L,8.1,
SERC,N Boca Grande Channel,15-Sep,9,2015,SiO2,0.05,mg/L,4,
SERC,Satan Shoal,15-Sep,9,2015,SiO2,0.05,mg/L,12.87,
SERC,Ellis Rock,15-Sep,9,2015,SiO2,0.04,mg/L,9.68,
SERC,SE Marquesas,15-Sep,9,2015,SiO2,0.08,mg/L,5.12,
SERC,Marquesas Rock,15-Sep,9,2015,SiO2,0,mg/L,14.51,
SERC,New Ground,15-Sep,9,2015,SiO2,0.02,mg/L,7.1,
SERC,S Quicksands,15-Sep,9,2015,SiO2,0,mg/L,9.68,
SERC,Half Moon Shoal,15-Sep,9,2015,SiO2,0,mg/L,18.77,
SERC,Sta 335,15-Sep,9,2015,SiO2,0,mg/L,17.53,
SERC,Rebecca Shoal,15-Sep,9,2015,SiO2,0.01,mg/L,9.28,
SERC,Boca Chica Key,15-Sep,9,2015,SiO2,0.02,mg/L,8.12,
SERC,Eastern Sambo,15-Sep,9,2015,SiO2,0.01,mg/L,11.39,
SERC,Eastern Sambo Offshore,15-Sep,9,2015,SiO2,0.01,mg/L,8.21,
SERC,Boca Chica Mid,15-Sep,9,2015,SiO2,0.01,mg/L,10.27,
SERC,Western Sambo,15-Sep,9,2015,SiO2,0,mg/L,10.57,
SERC,Western Head,15-Sep,9,2015,SiO2,0.01,mg/L,12.16,
SERC,Eastern Dry Rocks,15-Sep,9,2015,SiO2,0,mg/L,30.88,
SERC,Western Sambo #2,15-Sep,9,2015,SiO2,0.01,mg/L,4.89,
SERC,Big Pine Shoal,15-Sep,9,2015,SiO2,0,mg/L,8.3,
SERC,Looe Key,15-Sep,9,2015,SiO2,0.03,mg/L,8.6,
SERC,American Shoal,15-Sep,9,2015,SiO2,0.03,mg/L,6.48,
SERC,Saddlebunch Keys,15-Sep,9,2015,SiO2,0.1,mg/L,2.36,
SERC,West Washerwoman,15-Sep,9,2015,SiO2,0.09,mg/L,8.25,
SERC,Maryland Shoal,15-Sep,9,2015,SiO2,0.07,mg/L,9.61,
SERC,Lower Matecumbe Channel,15-Sep,9,2015,SiO2,0.03,mg/L,6.87,
SERC,Long Key Channel,15-Sep,9,2015,SiO2,0.06,mg/L,5.02,
SERC,Tennessee Reef,15-Sep,9,2015,SiO2,0.03,mg/L,7.55,
SERC,Long Key Pass Inshore,15-Sep,9,2015,SiO2,0.07,mg/L,3.23,
SERC,Long Key Pass Offshore,15-Sep,9,2015,SiO2,0.01,mg/L,9.55,
SERC,Key Colony Beach,15-Sep,9,2015,SiO2,0.08,mg/L,3.88,
SERC,Coffins Patch Channel,15-Sep,9,2015,SiO2,0.06,mg/L,5.17,
SERC,Coffins Patch Offshore,15-Sep,9,2015,SiO2,0.05,mg/L,5.51,
SERC,Seven Mile Bridge,15-Sep,9,2015,SiO2,0.14,mg/L,3.24,
SERC,Sombrero Key,15-Sep,9,2015,SiO2,0,mg/L,22.12,
SERC,Bahia Honda Channel,15-Sep,9,2015,SiO2,0,mg/L,8.63,
SERC,Bahia Honda Offshore,15-Sep,9,2015,SiO2,0.03,mg/L,28.57,
SERC,Sombrero Key #2,15-Sep,9,2015,SiO2,0.03,mg/L,1.49,
SERC,Fowey Rocks,15-Dec,12,2015,SiO2,0,mg/L,5.49,
SERC,Sands Key,15-Dec,12,2015,SiO2,0,mg/L,3.35,
SERC,Triumph Reef,15-Dec,12,2015,SiO2,0.01,mg/L,4.71,
SERC,Elliott Key,15-Dec,12,2015,SiO2,0.04,mg/L,3.8,
SERC,Ajax Reef,15-Dec,12,2015,SiO2,0,mg/L,8.39,
SERC,Old Rhodes Key Reef,15-Dec,12,2015,SiO2,0.01,mg/L,11.99,
SERC,Pennekamp G27,15-Dec,12,2015,SiO2,0,mg/L,3.61,
SERC,Turtle Harbor,15-Dec,12,2015,SiO2,0.02,mg/L,5.03,
SERC,Turtle Reef,15-Dec,12,2015,SiO2,0,mg/L,10.99,
SERC,Port Elizabeth,15-Dec,12,2015,SiO2,0.01,mg/L,1.88,
SERC,Carysfort Channel,15-Dec,12,2015,SiO2,0.01,mg/L,4.42,
SERC,Carysfort Reef,15-Dec,12,2015,SiO2,0,mg/L,4.63,
SERC,Rattlesnake Key,15-Dec,12,2015,SiO2,0,mg/L,3.94,
SERC,White Bank,15-Dec,12,2015,SiO2,0.05,mg/L,4.63,
SERC,The Elbow,15-Dec,12,2015,SiO2,0.02,mg/L,8.6,
SERC,Dixie Shoal,15-Dec,12,2015,SiO2,0.02,mg/L,27.2,
SERC,Molasses Reef Channel,15-Dec,12,2015,SiO2,0.01,mg/L,3.49,
SERC,Molasses Reef,15-Dec,12,2015,SiO2,0.01,mg/L,12.1,
SERC,Grecian Rocks,15-Dec,12,2015,SiO2,0.01,mg/L,3.23,
SERC,Conch Reef,15-Dec,12,2015,SiO2,0.01,mg/L,5.45,
SERC,Davis Reef,15-Dec,12,2015,SiO2,0.02,mg/L,4.87,
SERC,Aquarius,15-Dec,12,2015,SiO2,0.02,mg/L,13.92,
SERC,Radabob Key,15-Dec,12,2015,SiO2,0.06,mg/L,4.79,
SERC,Mosquito Bank,15-Dec,12,2015,SiO2,0.04,mg/L,3.66,
SERC,Tavernier Harbor,15-Dec,12,2015,SiO2,0.01,mg/L,2.01,
SERC,Triangles,15-Dec,12,2015,SiO2,0.05,mg/L,5.86,
SERC,The Rocks,15-Dec,12,2015,SiO2,0.03,mg/L,5.37,
SERC,Upper Matecumbe Key,15-Dec,12,2015,SiO2,0.02,mg/L,3.5,
SERC,Lower Matecumbe Key,15-Dec,12,2015,SiO2,0.03,mg/L,3.2,
SERC,Alligator Reef,15-Dec,12,2015,SiO2,0.01,mg/L,9.4,
SERC,Lower Matecumbe Channel,15-Dec,12,2015,SiO2,0.02,mg/L,7.05,
SERC,Long Key Channel,15-Dec,12,2015,SiO2,0.02,mg/L,5.08,
SERC,Tennessee Reef,15-Dec,12,2015,SiO2,0.01,mg/L,8.94,
SERC,Long Key Pass Inshore,15-Dec,12,2015,SiO2,0.06,mg/L,3.37,
SERC,Long Key Pass Offshore,15-Dec,12,2015,SiO2,0.01,mg/L,10.3,
SERC,Key Colony Beach,15-Dec,12,2015,SiO2,0.03,mg/L,2.51,
SERC,Coffins Patch Channel,15-Dec,12,2015,SiO2,0.01,mg/L,5.6,
SERC,Coffins Patch Offshore,15-Dec,12,2015,SiO2,0.01,mg/L,5.07,
SERC,Sombrero Key,15-Dec,12,2015,SiO2,0.01,mg/L,24.12,
SERC,Alligator Reef #2,15-Dec,12,2015,SiO2,0.01,mg/L,3.33,
SERC,Sombrero Key #2,15-Dec,12,2015,SiO2,0.01,mg/L,1.71,
SERC,Bahia Honda Channel,15-Dec,12,2015,SiO2,0.02,mg/L,10.17,
SERC,Bahia Honda Offshore,15-Dec,12,2015,SiO2,0.01,mg/L,24.26,
SERC,Big Pine Shoal,15-Dec,12,2015,SiO2,0.01,mg/L,44.5,
SERC,Looe Key,15-Dec,12,2015,SiO2,0.05,mg/L,10.77,
SERC,American Shoal,15-Dec,12,2015,SiO2,0.01,mg/L,6.67,
SERC,Saddlebunch Keys,15-Dec,12,2015,SiO2,0.03,mg/L,4.83,
SERC,West Washerwoman,15-Dec,12,2015,SiO2,0.06,mg/L,8.26,
SERC,Maryland Shoal,15-Dec,12,2015,SiO2,0.04,mg/L,10.12,
SERC,Seven Mile Bridge,15-Dec,12,2015,SiO2,0.17,mg/L,2.58,
SERC,Boca Chica Key,15-Dec,12,2015,SiO2,0.03,mg/L,7.31,
SERC,Eastern Sambo,15-Dec,12,2015,SiO2,0.05,mg/L,10.22,
SERC,Eastern Sambo Offshore,15-Dec,12,2015,SiO2,0.01,mg/L,6.14,
SERC,Boca Chica Mid,15-Dec,12,2015,SiO2,0.06,mg/L,10.26,
SERC,Western Sambo,15-Dec,12,2015,SiO2,0.02,mg/L,9.98,
SERC,Eastern Dry Rocks,15-Dec,12,2015,SiO2,0.01,mg/L,26.86,
SERC,Western Sambo #2,15-Dec,12,2015,SiO2,0.01,mg/L,4.62,
SERC,Western Head,15-Dec,12,2015,SiO2,0.04,mg/L,11.27,
SERC,Middle Ground,15-Dec,12,2015,SiO2,0.07,mg/L,13.33,
SERC,KW Northwest Channel,15-Dec,12,2015,SiO2,0,mg/L,8.15,
SERC,N Boca Grande Channel,15-Dec,12,2015,SiO2,0.06,mg/L,6.6,
SERC,Satan Shoal,15-Dec,12,2015,SiO2,0.02,mg/L,11.51,
SERC,Ellis Rock,15-Dec,12,2015,SiO2,0.03,mg/L,10.13,
SERC,SE Marquesas,15-Dec,12,2015,SiO2,0.04,mg/L,5,
SERC,Marquesas Rock,15-Dec,12,2015,SiO2,0.01,mg/L,15.6,
SERC,New Ground,15-Dec,12,2015,SiO2,0.06,mg/L,8.45,
SERC,S Quicksands,15-Dec,12,2015,SiO2,0.03,mg/L,9.6,
SERC,Half Moon Shoal,15-Dec,12,2015,SiO2,0.04,mg/L,18.48,
SERC,Sta 335,15-Dec,12,2015,SiO2,0.03,mg/L,18.25,
SERC,Rebecca Shoal,15-Dec,12,2015,SiO2,0.01,mg/L,10.2,
SERC,Boca Chica Key,16-Mar,3,2016,SiO2,0.01,mg/L,6.18,
SERC,Eastern Sambo,16-Mar,3,2016,SiO2,0.01,mg/L,7.61,
SERC,Eastern Sambo Offshore,16-Mar,3,2016,SiO2,0.01,mg/L,6.89,
SERC,Boca Chica Mid,16-Mar,3,2016,SiO2,0.04,mg/L,10.12,
SERC,Western Sambo,16-Mar,3,2016,SiO2,0,mg/L,9.93,
SERC,Western Head,16-Mar,3,2016,SiO2,0.07,mg/L,11.92,
SERC,Eastern Dry Rocks,16-Mar,3,2016,SiO2,0,mg/L,26.89,
SERC,Western Sambo #2,16-Mar,3,2016,SiO2,0,mg/L,4.97,
SERC,Fowey Rocks,16-Mar,3,2016,SiO2,0,mg/L,6.4,
SERC,Sands Key,16-Mar,3,2016,SiO2,0.01,mg/L,2.76,
SERC,Triumph Reef,16-Mar,3,2016,SiO2,0,mg/L,3.73,
SERC,Elliott Key,16-Mar,3,2016,SiO2,0.01,mg/L,3.58,
SERC,Ajax Reef,16-Mar,3,2016,SiO2,0,mg/L,9.44,
SERC,Old Rhodes Key Reef,16-Mar,3,2016,SiO2,0,mg/L,10.63,
SERC,Turtle Reef,16-Mar,3,2016,SiO2,0,mg/L,9.97,
SERC,Carysfort Reef,16-Mar,3,2016,SiO2,0,mg/L,8.64,
SERC,White Bank,16-Mar,3,2016,SiO2,0,mg/L,4.68,
SERC,The Elbow,16-Mar,3,2016,SiO2,0,mg/L,8.59,
SERC,Dixie Shoal,16-Mar,3,2016,SiO2,0,mg/L,27.53,
SERC,Molasses Reef Channel,16-Mar,3,2016,SiO2,0.01,mg/L,3.61,
SERC,Molasses Reef,16-Mar,3,2016,SiO2,0.01,mg/L,9.86,
SERC,Conch Reef,16-Mar,3,2016,SiO2,0.01,mg/L,6.36,
SERC,Aquarius,16-Mar,3,2016,SiO2,0.02,mg/L,11.48,
SERC,Grecian Rocks,16-Mar,3,2016,SiO2,0.01,mg/L,6.38,
SERC,The Rocks,16-Mar,3,2016,SiO2,0,mg/L,3.65,
SERC,Davis Reef,16-Mar,3,2016,SiO2,0,mg/L,7.45,
SERC,Upper Matecumbe Key,16-Mar,3,2016,SiO2,0,mg/L,2.35,
SERC,Lower Matecumbe Key,16-Mar,3,2016,SiO2,0,mg/L,4.05,
SERC,Alligator Reef,16-Mar,3,2016,SiO2,0,mg/L,10.16,
SERC,Lower Matecumbe Channel,16-Mar,3,2016,SiO2,0.01,mg/L,6.71,
SERC,Long Key Channel,16-Mar,3,2016,SiO2,0.08,mg/L,4.55,
SERC,Tennessee Reef,16-Mar,3,2016,SiO2,0.03,mg/L,7.12,
SERC,Long Key Pass Inshore,16-Mar,3,2016,SiO2,0.06,mg/L,,
SERC,Long Key Pass Offshore,16-Mar,3,2016,SiO2,0.02,mg/L,9.57,
SERC,Key Colony Beach,16-Mar,3,2016,SiO2,0.02,mg/L,3.65,
SERC,Coffins Patch Offshore,16-Mar,3,2016,SiO2,0.04,mg/L,5.36,
SERC,Seven Mile Bridge,16-Mar,3,2016,SiO2,0.24,mg/L,2.84,
SERC,Sombrero Key,16-Mar,3,2016,SiO2,0.22,mg/L,30.82,
SERC,Alligator Reef #2,16-Mar,3,2016,SiO2,0.01,mg/L,2.42,
SERC,Sombrero Key #2,16-Mar,3,2016,SiO2,0.14,mg/L,4.44,
SERC,Pennekamp G27,16-Mar,3,2016,SiO2,0.02,mg/L,3.19,
SERC,Turtle Harbor,16-Mar,3,2016,SiO2,0,mg/L,4.68,
SERC,Port Elizabeth,16-Mar,3,2016,SiO2,0.01,mg/L,2.47,
SERC,Carysfort Channel,16-Mar,3,2016,SiO2,0,mg/L,3.77,
SERC,Rattlesnake Key,16-Mar,3,2016,SiO2,0,mg/L,3.23,
SERC,Radabob Key,16-Mar,3,2016,SiO2,0.02,mg/L,4.1,
SERC,Mosquito Bank,16-Mar,3,2016,SiO2,0.01,mg/L,3.2,
SERC,Tavernier Harbor,16-Mar,3,2016,SiO2,0,mg/L,1.67,
SERC,Triangles,16-Mar,3,2016,SiO2,0,mg/L,5.65,
SERC,Bahia Honda Channel,16-Mar,3,2016,SiO2,0,mg/L,7.42,
SERC,Bahia Honda Offshore,16-Mar,3,2016,SiO2,0,mg/L,17.45,
SERC,Middle Ground,16-Mar,3,2016,SiO2,0.03,mg/L,13.38,
SERC,KW Northwest Channel,16-Mar,3,2016,SiO2,0.04,mg/L,8.84,
SERC,N Boca Grande Channel,16-Mar,3,2016,SiO2,0,mg/L,5.17,
SERC,Satan Shoal,16-Mar,3,2016,SiO2,0,mg/L,12.6,
SERC,Ellis Rock,16-Mar,3,2016,SiO2,0.01,mg/L,36.05,
SERC,SE Marquesas,16-Mar,3,2016,SiO2,0,mg/L,4.56,
SERC,Marquesas Rock,16-Mar,3,2016,SiO2,0,mg/L,17.35,
SERC,New Ground,16-Mar,3,2016,SiO2,0.01,mg/L,8.23,
SERC,S Quicksands,16-Mar,3,2016,SiO2,0.03,mg/L,9.03,
SERC,Half Moon Shoal,16-Mar,3,2016,SiO2,0,mg/L,18.88,
SERC,Sta 335,16-Mar,3,2016,SiO2,0,mg/L,18.37,
SERC,Rebecca Shoal,16-Mar,3,2016,SiO2,0,mg/L,8.54,
SERC,Coffins Patch Channel,16-Mar,3,2016,SiO2,0,mg/L,5.29,
SERC,Big Pine Shoal,16-Mar,3,2016,SiO2,0,mg/L,7.29,
SERC,Looe Key,16-Mar,3,2016,SiO2,0.02,mg/L,8.39,
SERC,American Shoal,16-Mar,3,2016,SiO2,0,mg/L,7.95,
SERC,Saddlebunch Keys,16-Mar,3,2016,SiO2,0.1,mg/L,3.24,
SERC,West Washerwoman,16-Mar,3,2016,SiO2,0.06,mg/L,8.09,
SERC,Maryland Shoal,16-Mar,3,2016,SiO2,0.01,mg/L,9.49,
SERC,Rattlesnake Key,16-Jun,6,2016,SiO2,0,mg/L,3.86,
SERC,Radabob Key,16-Jun,6,2016,SiO2,0,mg/L,4.55,
SERC,Mosquito Bank,16-Jun,6,2016,SiO2,0,mg/L,3.68,
SERC,Tavernier Harbor,16-Jun,6,2016,SiO2,0.05,mg/L,1.9,
SERC,Triangles,16-Jun,6,2016,SiO2,0,mg/L,6.18,
SERC,The Rocks,16-Jun,6,2016,SiO2,0.03,mg/L,5.32,
SERC,Upper Matecumbe Key,16-Jun,6,2016,SiO2,0.03,mg/L,2.95,
SERC,Lower Matecumbe Key,16-Jun,6,2016,SiO2,0.14,mg/L,3.87,
SERC,Fowey Rocks,16-Jun,6,2016,SiO2,0,mg/L,4.06,
SERC,Sands Key,16-Jun,6,2016,SiO2,0.01,mg/L,4.31,
SERC,Triumph Reef,16-Jun,6,2016,SiO2,0,mg/L,5.13,
SERC,Elliott Key,16-Jun,6,2016,SiO2,0,mg/L,2.1,
SERC,Ajax Reef,16-Jun,6,2016,SiO2,0,mg/L,9.16,
SERC,Old Rhodes Key Reef,16-Jun,6,2016,SiO2,0,mg/L,11.39,
SERC,Pennekamp G27,16-Jun,6,2016,SiO2,0,mg/L,3.86,
SERC,Turtle Harbor,16-Jun,6,2016,SiO2,0,mg/L,4.8,
